file,top_object,feature_name,guid,bucket,reason
monsters/angulotl-daybringer.yaml,Angulotl Daybringer,Moisturizing End Effect,282bc9ec-fcb5-4f96-9443-fad88f334da0,confident-book,description matches book text
monsters/angulotl-hopper.yaml,Angulotl Hopper,Toxiferous,b8b8b185-b9a0-4bdb-8ce5-451512d83729,confident-book,description matches book text
monsters/angulotl-needler.yaml,Angulotl Needler,Toxiferous,616acddb-2553-430a-b809-638c9eb14510,confident-book,description matches book text
monsters/angulotl-pollywog.yaml,Angulotl Pollywog,Quick Snack,35ed783b-4803-4170-b12b-e85d8dad9dbe,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/angulotl-seer.yaml,Angulotl Seer,Toxiferous,bba77efc-1389-4095-a305-f2785890100b,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/angulotl-slink.yaml,Angulotl Slink,Toxiferous,014e497d-86b9-4eeb-9958-db7261fe30f8,confident-book,description matches book text
monsters/angulotl-slink.yaml,Angulotl Slink,Adhesive,fc0a9fd6-0538-402d-a1e3-0ec90852ab8b,confident-book,description matches book text
monsters/angulotl-vibe.yaml,Angulotl Vibe,Toxiferous,d4cde7de-64f5-4f39-accb-96acc04c8304,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/angulotl-wave.yaml,Angulotl Wave,Toxiferous,37850676-df57-4b42-b97b-89ce9a28640f,confident-book,description matches book text
monsters/animal.yaml,Animal,Nature's Spirit,48ce40f2-8912-4eca-a19e-94b9a52d6ae1,confident-book,description matches book text
monsters/ankheg.yaml,Ankheg,Soft Underbelly,fa570480-0b2d-42aa-9b40-3a2fa26b71de,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/ankheg.yaml,Ankheg,Earthwalk,2f608d10-4079-49f1-aa72-0e1c30c2284b,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/ankheg.yaml,Ankheg,Tunneler,ec38530d-95f5-4ec6-a906-8d4b442fc9e8,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/archdevil.yaml,Archdevil,End Effect,2c44af62-a21d-4994-ad74-d35f033b6752,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/archdevil.yaml,Archdevil,True Name,418754f2-f461-4022-a752-ae4260178379,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/archdevil.yaml,Archdevil,True Name,bfa92248-bedc-47e7-91e2-cb2f19d27b0f,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/arixx-0faee81e.yaml,Arixx,Soft Underbelly,703e3651-8c1b-4935-aae4-f8733a9f139e,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/arixx-0faee81e.yaml,Arixx,Earthwalk,139091cd-1ad7-4026-baa5-b5cbd09f7827,confident-book,description matches book text
monsters/arixx-0faee81e.yaml,Arixx,Skitter,ec05b6c4-b132-4dad-9eb7-cedd7fd1040e,confident-book,description matches book text
monsters/arixx-0faee81e.yaml,Arixx,End Effect,ef38cf8f-1ce1-4963-8886-8ab0f0ff650b,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/arixx-0faee81e.yaml,Arixx,Solo Turn,cafd4a84-1bbe-4907-8be5-6382cdd5c948,confident-book,description matches book text
monsters/arixx-0faee81e.yaml,Arixx,Claw Swing Grab,6f3a62fb-b225-40c3-b535-992fe3c52919,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/arixx-duplicate.yaml,Arixx duplicate,Soft Underbelly,703e3651-8c1b-4935-aae4-f8733a9f139e,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/arixx-duplicate.yaml,Arixx duplicate,Earthwalk,139091cd-1ad7-4026-baa5-b5cbd09f7827,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/arixx-duplicate.yaml,Arixx duplicate,Skitter,ec05b6c4-b132-4dad-9eb7-cedd7fd1040e,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/arixx-duplicate.yaml,Arixx duplicate,End Effect,ef38cf8f-1ce1-4963-8886-8ab0f0ff650b,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/arixx-duplicate.yaml,Arixx duplicate,Solo Turn,cafd4a84-1bbe-4907-8be5-6382cdd5c948,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/arixx.yaml,Arixx,Soft Underbelly,703e3651-8c1b-4935-aae4-f8733a9f139e,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/arixx.yaml,Arixx,Earthwalk,139091cd-1ad7-4026-baa5-b5cbd09f7827,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/arixx.yaml,Arixx,Skitter,ec05b6c4-b132-4dad-9eb7-cedd7fd1040e,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/arixx.yaml,Arixx,End Effect,ef38cf8f-1ce1-4963-8886-8ab0f0ff650b,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/arixx.yaml,Arixx,Solo Turn,cafd4a84-1bbe-4907-8be5-6382cdd5c948,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/ashen-hoarder.yaml,Ashen Hoarder,Solo Monster,a82f834e-b09c-44f3-ba96-392dee4fd14b,confident-book,description matches book text
monsters/ashen-hoarder.yaml,Ashen Hoarder,Bladed Body,38d05e7a-bb50-4538-9b51-a969e9416eed,confident-book,description matches book text
monsters/ashen-hoarder.yaml,Ashen Hoarder,Soul Singularity,83fdca88-e68c-499d-b794-5a9302bbddcf,confident-book,description matches book text
monsters/ashen-hoarder.yaml,Ashen Hoarder,Solo Turn,7033b569-fabc-4cab-a057-14a4e0aba2c7,confident-book,description matches book text
monsters/aurumvas.yaml,Aurumvas,Absorb Soul,8c23e358-2d02-46bc-8808-e75e47657daa,confident-book,description matches book text
monsters/aurumvas.yaml,Aurumvas,More... More...,22bf209a-0d21-47c6-90c1-e2806f6b1eda,confident-book,description matches book text
monsters/aurumvas.yaml,Aurumvas,Soulsight,8ca1b597-dacd-42b8-ac67-a23764ff8f3a,confident-book,description matches book text
monsters/b401ef2b-326b-4438-b6cf-b8cb491d069a.yaml,War Dog Lesser Hypokrite,Loyalty Collar,33f89c17-0a3f-499e-beff-452539ec4386,confident-book,description matches book text
monsters/b401ef2b-326b-4438-b6cf-b8cb491d069a.yaml,War Dog Lesser Hypokrite,New Feature,22cb8bc4-e5d0-49ff-aa43-795b5d5f176c,confident-internal,hidden/basic-attack support ability carrier
monsters/b8017535-3345-47b9-b472-e51af4cc5d34.yaml,Bird,Fly Speed,1cb6dea7-3ad3-491f-a61b-d8d7ccb44407,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/b8017535-3345-47b9-b472-e51af4cc5d34.yaml,Bird,Size,a195cba9-b2da-49ea-9a4f-860f708d9349,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/basalt-stone-giant.yaml,Basalt Stone Giant,Stone Steps,36132a27-c374-4656-af2c-3969b74aae35,confident-book,description matches book text
monsters/basalt-stone-giant.yaml,Basalt Stone Giant,Stonebreaker Flesh,e65d818a-0db0-400b-acaf-a7fa68f6e8ce,confident-book,description matches book text
monsters/basalt-stone-giant.yaml,Basalt Stone Giant,Stone Swim,09327ae9-0bb1-4f07-96e3-2a5de65a5cd3,confident-book,description matches book text
monsters/basalt-stone-giant.yaml,Basalt Stone Giant,Resonate Rune,f7c4c299-d4c6-47a7-b7cf-36af7e0c3447,confident-book,feature name matches book text; rules text lives in modifiers
monsters/basilisk-companion.yaml,Basilisk Companion,Attributes,4a6d9e03-8f5b-4c98-d639-e74af6b8c9d5,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/basilisk-companion.yaml,Basilisk Companion,Poison Immunity,6c8fb025-a17d-4eba-f85b-096cf8dae0f7,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/basilisk-companion.yaml,Basilisk Companion,Foes Forever Frozen,5d8e1c92-7a3f-4a87-b428-9c2d6e1f5a73,confident-book,description matches book text
monsters/basilisk-companion.yaml,Basilisk Companion,Rock Smasher,38aa0bbf-dccd-4531-85bc-046688910e1c,confident-internal,"summoner/companion system wiring carrier (app mechanics, no book-facing text)"
monsters/basilisk-companion.yaml,Basilisk Companion,Rock Smasher,eca49145-c390-44c0-9ad9-6fe6ba4762be,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/basilisk-companion.yaml,Basilisk Companion,Heart of Stone,b3e6c9a4-7f82-4d05-9a28-8e2b6d9f4a07,confident-internal,"summoner/companion system wiring carrier (app mechanics, no book-facing text)"
monsters/basilisk-companion.yaml,Basilisk Companion,Heart of Stone,d5a8e1c6-9b04-4f27-9c4a-0a4d8f1b6c29,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/basilisk-tonguesnapper.yaml,Basilisk Tonguesnapper,Petrifying Fumes,6ea142d1-b066-45d6-9cba-872eab87747a,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/basilisk-tonguesnapper.yaml,Basilisk Tonguesnapper,Restorative Salve,fe77752d-f1d5-47c6-a522-afdad89db31a,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/basilisk.yaml,Basilisk,Calcifying Presence,047bb65b-4d95-4691-935c-04f13c7e0782,confident-book,description matches book text
monsters/basilisk.yaml,Basilisk,Venomous,f3a7c1d9-5e28-4b6a-8d04-2c9f1e7a3b56,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/basilisk.yaml,Basilisk,Restorative Salve,b78b1e5b-14f3-45fd-af6d-2ca60b3f8710,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/bc8c69ce-a758-4065-b928-0e9c331519f6.yaml,Fire Plume,Spitfire Strike,72bb969c-7f2e-417c-844b-45dfe7f31005,confident-book,description matches book text
monsters/bc8c69ce-a758-4065-b928-0e9c331519f6.yaml,Fire Plume,Pyre,2a561479-bc1c-40be-b922-a54300a28f79,confident-book,description matches book text
monsters/bc8c69ce-a758-4065-b928-0e9c331519f6.yaml,Fire Plume,Fire Immunity,cd59aa94-37c8-47d6-9d71-a0c9160ff03a,confident-internal,immunity/weakness stat carrier (shown in statblock header line)
monsters/be42b64a-a125-4dd8-9370-09eb2edebd94.yaml,Primordial Crystal,Summoner,eecf133f-4db7-4c90-aa87-daaa4c6c8eb4,confident-internal,"summoner/companion system wiring carrier (app mechanics, no book-facing text)"
monsters/be42b64a-a125-4dd8-9370-09eb2edebd94.yaml,Primordial Crystal,Summoner,9fa2d296-fecb-40dd-aa68-8184c3ec9c45,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/be42b64a-a125-4dd8-9370-09eb2edebd94.yaml,Primordial Crystal,Magnetic Pull,e1dab18b-b519-4906-9c2d-c197201b99c9,confident-book,description matches book text
monsters/be42b64a-a125-4dd8-9370-09eb2edebd94.yaml,Primordial Crystal,Elemental Boost,185983ce-8ca5-42ff-a54a-81004ec32434,confident-book,description matches book text
monsters/be42b64a-a125-4dd8-9370-09eb2edebd94.yaml,Primordial Crystal,Terra Resonance,dd9755f8-5c99-4f58-9b35-890b859573c0,confident-book,description matches book text
monsters/be42b64a-a125-4dd8-9370-09eb2edebd94.yaml,Primordial Crystal,Size Increase,abae4aa6-d9e3-4d42-b183-99504276daa5,confident-internal,characteristic increase concretion; Statistics box shows the result (ruling 3)
monsters/be42b64a-a125-4dd8-9370-09eb2edebd94.yaml,Primordial Crystal,Magnified Strike,69ca0259-d672-4327-b9c7-ce67dfcc8d0a,confident-book,description matches book text
monsters/beast-b.yaml,Beast B,Beast of Burden,627f5741-9d65-4031-98d8-c03b00a88b2f,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/beast-b.yaml,Beast B,Nature Calls,4bf5459a-a3ce-4805-b8f6-10e41b30b9a1,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/big-animal-a.yaml,Big Animal A,Nature Calls,66051194-bc31-4543-80a0-3189e908ae67,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/big-animal-a.yaml,Big Animal A,Nature's Spirit,6218e808-8af8-48e3-a9fb-92e4f9ce0904,confident-book,description matches book text
monsters/big-animal-b.yaml,Big Animal B,Beast of Burden,cf374a4b-3bba-4a85-8e3e-9fed1aa9185a,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/big-animal-b.yaml,Big Animal B,Nature Calls,193c9e17-fe3f-4c6f-96b4-e40eab2a5473,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/big-animal-b.yaml,Big Animal B,Nature's Spirit,56ab05e5-c371-43b5-b7c9-082418691e61,confident-book,description matches book text
monsters/blood-starved-vampire.yaml,Blood-Starved Vampire,Unslakable Bloodthirst,e8934162-fedd-4e8c-bb93-d24697e8bf38,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/bonecage.yaml,Bonecage,Entrap,b6d9562b-0c8d-411d-bafb-f888600af885,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/brambleguard.yaml,Brambleguard,Thicket and Thorns,8a31eeea-cc9a-4583-9323-c42587ed0797,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/bredbeddle.yaml,Bredbeddle,Resilient Form,667f4e5b-66d3-4bd8-a5a4-0c825922bccf,confident-book,description matches book text
monsters/bredbeddle.yaml,Bredbeddle,Heady or Not,a91b9b36-7ef7-44f8-80b5-b9184919fce2,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/bredbeddle.yaml,Bredbeddle,Solo Monster,c0cc2631-ddbf-4477-b248-83c94057652b,confident-book,description matches book text
monsters/bredbeddle.yaml,Bredbeddle,Solo Turn,fbc37d73-957f-4e69-97f0-aed6085af8b5,confident-book,description matches book text
monsters/brush-stalker.yaml,Brush Stalker,Suneater,5aa04de4-d68c-44e2-99fd-9d50a4407de5,confident-book,description matches book text
monsters/brush-stalker.yaml,Brush Stalker,Wyrd Dyr,5fb54cf8-b6f5-4cc8-8a49-bcc8ecb9d673,confident-book,description matches book text
monsters/bugbear-b-c3-bcggeyknight.yaml,Bugbear B%C3%BCggeyknight,Rapid Change Channeler,8d79fa48-a0d4-4494-880e-d4ade22f601f,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/bugbear-b-c3-bcggeyknight.yaml,Bugbear B%C3%BCggeyknight,Reality Warping Magic,203f8b09-9608-4e09-81f5-e36c48da13f1,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/bugbear-channeler.yaml,Bugbear Channeler,Catcher,46e1891f-8463-4676-978f-4685cb36d5ef,confident-book,description matches book text
monsters/bugbear-channeler.yaml,Bugbear Channeler,Shadow Veil,498279d6-8f60-4e38-9675-09279f0ed8ed,confident-book,feature name matches book text; rules text lives in modifiers
monsters/bugbear-commander.yaml,Bugbear Commander,The Commander's Watching,a631ddba-35ef-450f-b0da-246cbe695930,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/bugbear-commander.yaml,Bugbear Commander,Catcher,296d82a3-1278-4dc9-851b-a24532eada05,confident-book,feature name matches book text; rules text lives in modifiers
monsters/bugbear-commando-c1050783.yaml,Bugbear Commando,Custom Modification,2d5182ef-04c0-46f8-b680-5e2831444d68,confident-internal,placeholder/mechanical name
monsters/bugbear-commando-c1050783.yaml,Bugbear Commando,Catcher,5952213f-0e3e-4db5-a101-862e06842c6b,confident-book,feature name matches book text; rules text lives in modifiers
monsters/bugbear-knightmare.yaml,Bugbear Knightmare,Bu'gathic Inspiration,e8855177-3f23-421a-8d38-b038f97a481b,confident-book,description matches book text
monsters/bugbear-knightmare.yaml,Bugbear Knightmare,Magic Terror,c6bee008-8103-48d7-a2b7-98cd7bb502e1,confident-book,description matches book text
monsters/bugbear-mob.yaml,Bugbear Mob,Swarm,44a53801-3c01-4b72-a759-5079e5bc52af,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/bugbear-roughneck.yaml,Bugbear Roughneck,Catcher,b4f904fb-33f5-4cf3-9938-4d9be9af2d3e,confident-book,feature name matches book text; rules text lives in modifiers
monsters/bugbear-roughneck.yaml,Bugbear Roughneck,Flying Sawblade,75cf111b-cbd5-47dd-82f8-19d7910e1a63,confident-book,feature name matches book text; rules text lives in modifiers
monsters/bugbear-snare.yaml,Bugbear Snare,Determine if Bugbear hidden,7107257c-0c0d-4d78-bca4-22b70dd9bb53,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/bugbear-sneak.yaml,Bugbear Sneak,Catcher,7a2e91c3-5f84-4d1b-b3e7-8c91d4f2a6e0,confident-book,feature name matches book text; rules text lives in modifiers
monsters/bugbear-sneak.yaml,Bugbear Sneak,Clever Trick,8e4b21a7-6c93-4f5d-b8e1-3d72a0f95c48,confident-book,description matches book text
monsters/c0956041-1c43-40ed-b6f6-848f9073d272.yaml,Abyssal Rift,Abyssal Rift,fbbe9cc8-b062-4912-bcff-14b0b8775eb8,confident-book,description matches book text
monsters/c765c19d-4cca-4078-93b5-fd98ed10e713.yaml,Wolf,Attributes,2cba6714-f8aa-4257-8f15-f2fb9a2ac44b,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/c765c19d-4cca-4078-93b5-fd98ed10e713.yaml,Wolf,Retriever,6b6e6b67-cdf2-4c28-b3d8-cd5ec3fa06e1,confident-book,description matches book text
monsters/c765c19d-4cca-4078-93b5-fd98ed10e713.yaml,Wolf,"My, What Big Teeth You Have",1610214d-f5b3-441a-bcde-37b1e2c0349e,confident-book,description matches book text
monsters/c765c19d-4cca-4078-93b5-fd98ed10e713.yaml,Wolf,Call of the Wild,bbff0c63-6006-4641-86ee-a9676631ac90,confident-internal,"summoner/companion system wiring carrier (app mechanics, no book-facing text)"
monsters/c765c19d-4cca-4078-93b5-fd98ed10e713.yaml,Wolf,Call of the Wild,afa14e87-be67-49a9-8ef7-76a15317aa50,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/c765c19d-4cca-4078-93b5-fd98ed10e713.yaml,Wolf,Dire Wolf,d1e2c3f4-0000-4a10-9101-000000000001,confident-internal,"summoner/companion system wiring carrier (app mechanics, no book-facing text)"
monsters/c765c19d-4cca-4078-93b5-fd98ed10e713.yaml,Wolf,Dire Wolf,d1e2c3f4-0000-4a10-9101-000000000003,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/ca362dcf-a444-4a65-836e-96bebccb6fe8.yaml,Kobold Venator,Shield? Shield!,09fc03bf-ee52-4306-98a8-d931afb93fda,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
monsters/cab2d5e7-2f12-48bc-aa2f-a9278edf18e2.yaml,Brisk Gale,Cutting the Air,bc8c7ae0-16f6-4dc5-a158-e7d0e8ea2392,confident-book,description matches book text
monsters/cab2d5e7-2f12-48bc-aa2f-a9278edf18e2.yaml,Brisk Gale,Whirlwind,0f6ebd2a-49c8-43c4-a43f-97d650662469,confident-book,description matches book text
monsters/cab2d5e7-2f12-48bc-aa2f-a9278edf18e2.yaml,Brisk Gale,Free Strike Damage,c99dae4b-0682-4e85-9038-8b40e2ffee47,confident-internal,"free-strike modification carrier; description is app annotation, not book text"
monsters/cab2d5e7-2f12-48bc-aa2f-a9278edf18e2.yaml,Brisk Gale,Sonic Immunity,0649d949-d0f2-43b2-8af6-2b2c7855b1d5,confident-internal,immunity/weakness stat carrier (shown in statblock header line)
monsters/cb312674-6d16-49d7-8b94-eaefbad21da4.yaml,Zombie Titan,Summoned  Cost,bb1f1762-df47-4455-9403-f6140351af90,confident-internal,"summoner-system stat carrier (shown by the summoner UI, not a trait)"
monsters/cb312674-6d16-49d7-8b94-eaefbad21da4.yaml,Zombie Titan,Corruption and Poison Immunity,e86eba47-759a-441f-b494-1028e32d72a2,confident-internal,immunity/weakness stat carrier (shown in statblock header line)
monsters/cb312674-6d16-49d7-8b94-eaefbad21da4.yaml,Zombie Titan,Big Stomp,e8a49171-4018-43f8-9716-86cf2db429a6,confident-book,description matches book text
monsters/cb312674-6d16-49d7-8b94-eaefbad21da4.yaml,Zombie Titan,Overwhelming Size,25caee1f-b6ce-4072-bbfe-e40fe28b0a8c,confident-book,description matches book text
monsters/cb312674-6d16-49d7-8b94-eaefbad21da4.yaml,Zombie Titan,Flesh to Mountains,a3b74ae1-f124-4e58-b203-5c2688512bb9,confident-book,description matches book text
monsters/cb312674-6d16-49d7-8b94-eaefbad21da4.yaml,Zombie Titan,Stability,1adf0be0-9957-44ff-abce-b2cf2b9aecbf,confident-internal,statblock stat carrier (attribute-only; stat shown in statblock header)
monsters/cb94d804-feb7-4ea7-808f-f31707d27982.yaml,Walking Boulder,Obstruct,02137ade-68c2-453f-8775-65250de0ddc9,confident-book,description matches book text
monsters/cb94d804-feb7-4ea7-808f-f31707d27982.yaml,Walking Boulder,Pile Up,940a2393-a292-404c-a87d-8df5e3f69551,confident-book,description matches book text
monsters/cb94d804-feb7-4ea7-808f-f31707d27982.yaml,Walking Boulder,Stability,61346e6a-1066-4935-b8ab-15c593a7ae47,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/cca5309a-2345-4d62-8db6-c8e352582363.yaml,Poison Drake,Attributes,cb48e653-966a-43ab-b7b6-6e229376b2fb,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/cca5309a-2345-4d62-8db6-c8e352582363.yaml,Poison Drake,Elementally Attuned,2083dac4-b055-48e2-b642-83950f72149e,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/cca5309a-2345-4d62-8db6-c8e352582363.yaml,Poison Drake,Shared Scales,fe2bb416-32ed-417e-a39f-9ff82f34e5f8,confident-internal,"summoner/companion system wiring carrier (app mechanics, no book-facing text)"
monsters/cca5309a-2345-4d62-8db6-c8e352582363.yaml,Poison Drake,Shared Scales,8d9a3260-92f3-4829-88a8-90e818c50add,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/cca5309a-2345-4d62-8db6-c8e352582363.yaml,Poison Drake,Endless Breath,f6c8daec-7a9b-4fdb-086d-6b7c8d9e0f06,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/cca5309a-2345-4d62-8db6-c8e352582363.yaml,Poison Drake,A Burning Inside Me,303a8ca0-c9f8-4cc5-baa3-0c58be180153,confident-internal,"summoner/companion system wiring carrier (app mechanics, no book-facing text)"
monsters/cca5309a-2345-4d62-8db6-c8e352582363.yaml,Poison Drake,A Burning Inside Me,d56737e5-fb96-4d9a-829d-d6e9d4a52575,confident-book,"grants a Signature/Heroic ability but carries extra rules modifiers; feature-shaped, stays visible (ruling 1)"
monsters/cca5309a-2345-4d62-8db6-c8e352582363.yaml,Poison Drake,Elemental Avatar,e4a7b0d5-6f81-4c3c-ad5e-9a7b1c4f6d08,confident-internal,"summoner/companion system wiring carrier (app mechanics, no book-facing text)"
monsters/cca5309a-2345-4d62-8db6-c8e352582363.yaml,Poison Drake,Elemental Avatar,a6c9d2f7-8b03-4e5e-cf70-1c9d3e6b8f2a,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/cca5309a-2345-4d62-8db6-c8e352582363.yaml,Poison Drake,Elemental Avatar,e6a9b2f7-8c13-4d5e-cf70-0b9c3d6e1f80,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/cdad9678-77ee-438d-ad80-7aded7d117ef.yaml,Gnoll Spikesnatcher,Cackletongue Trigger,8b7aa3ef-3da3-4e95-b617-39aac6dd617a,confident-internal,trigger carrier (spec example)
monsters/cdad9678-77ee-438d-ad80-7aded7d117ef.yaml,Gnoll Spikesnatcher,Kis'sellak's Blessing,45685f1f-27ea-4884-8f44-99bab1d27d80,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/cdad9678-77ee-438d-ad80-7aded7d117ef.yaml,Gnoll Spikesnatcher,Death Frenzy,85b5e72b-8bdf-4aff-91e3-bacc431a058d,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/ce94e8f5-028f-44d8-99f2-13d74c92cf52.yaml,Ceaseless Mournling,Summoned  Cost,f5bc876c-d905-40f9-8bd4-8fcf70a023bf,confident-internal,"summoner-system stat carrier (shown by the summoner UI, not a trait)"
monsters/ce94e8f5-028f-44d8-99f2-13d74c92cf52.yaml,Ceaseless Mournling,Corruption Immunity,c16dce00-f166-4cfc-8e3c-480bda47583c,confident-internal,immunity/weakness stat carrier (shown in statblock header line)
monsters/ce94e8f5-028f-44d8-99f2-13d74c92cf52.yaml,Ceaseless Mournling,Poison Immunity,748ada2e-9825-4ec0-9f55-1c33e1015b83,confident-internal,immunity/weakness stat carrier (shown in statblock header line)
monsters/ce94e8f5-028f-44d8-99f2-13d74c92cf52.yaml,Ceaseless Mournling,Stability,434071ce-f654-4706-b0bf-8db40d3e5346,confident-internal,statblock stat carrier (attribute-only; stat shown in statblock header)
monsters/ce94e8f5-028f-44d8-99f2-13d74c92cf52.yaml,Ceaseless Mournling,Free Strike Damage Type: Sonic,c7473fd1-866e-4e15-b52c-14119069c6bf,confident-internal,free-strike modification carrier
monsters/ce94e8f5-028f-44d8-99f2-13d74c92cf52.yaml,Ceaseless Mournling,Always Crying,96987b5d-28ff-40e7-931a-ac6685ff47c2,confident-book,description matches book text
monsters/ce94e8f5-028f-44d8-99f2-13d74c92cf52.yaml,Ceaseless Mournling,Immutable Form,21a5a602-c1cc-4493-a867-084595c133c7,confident-book,description matches book text
monsters/ce94e8f5-028f-44d8-99f2-13d74c92cf52.yaml,Ceaseless Mournling,Rupture,81612090-ccc8-41d8-929e-e618aff41a35,confident-book,description matches book text
monsters/chimera.yaml,Chimera,Volant,286fb973-d423-4376-93a4-0d7dc1993c07,confident-book,description matches book text
monsters/chimera.yaml,Chimera,Solo Monster,818e0832-584c-4041-b528-a7fa2c5105a0,confident-book,description matches book text
monsters/chimera.yaml,Chimera,Ram's Defiance,4c044c11-2558-4661-8a56-b359aa8f2a6a,confident-book,feature name matches book text; rules text lives in modifiers
monsters/chimera.yaml,Chimera,Solo Turn,d04f1f31-3939-4acc-9150-e7460bb53768,confident-book,description matches book text
monsters/clawfish.yaml,Clawfish,Shocking,fb937d3c-9887-4eba-896c-3b5607a93774,confident-book,description matches book text
monsters/count-rhodar-von-glauer.yaml,Count Rhodar Von Glauer,Grave Ward,d71121d5-a404-4f7a-951e-c4240691d51f,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/count-rhodar-von-glauer.yaml,Count Rhodar Von Glauer,Controlled Bloodthirst,77759c50-9192-481a-be5e-95018e6ac933,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/count-rhodar-von-glauer.yaml,Count Rhodar Von Glauer,Thin The Blood,518319a1-e037-49f7-93f1-9872cfd6872c,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/count-rhodar-von-glauer.yaml,Count Rhodar Von Glauer,Solo Monster,2354d260-8dcf-4a2c-9781-4ebd9fef0a4b,confident-book,description matches book text
monsters/count-rhodar-von-glauer.yaml,Count Rhodar Von Glauer,Lord's Bloodthirst,0718458c-ad84-48be-b17b-105b5d23e456,confident-book,description matches book text
monsters/cradle-credenza.yaml,Cradle Credenza,Defend the Books,ebd3f8dc-b685-4bbb-b21f-2ffbfd9e6ded,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/cradle-horse.yaml,Cradle Horse,Buck,964aade6-a926-4f7c-a2bf-d3e582677ebb,confident-book,description matches book text
monsters/cradle-horse.yaml,Cradle Horse,Shared Otherworldly Grace,6bd92dd2-dca2-4407-a6e7-9682d2a30c76,confident-book,description matches book text
monsters/crawling-claw.yaml,Crawling Claw,Disorganized,2c287927-fac6-469d-85a8-a0a5ed009605,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/crux-of-fire.yaml,Crux of Fire,Fickle and Free,dcabedbb-2fb4-48d0-a2e2-f6b8492aa939,confident-book,description matches book text
